cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa,sic,sin_type,sin_core,sin_broad
1286613,48565000.0,23485000.0,,,245190000.0,194763000.0,91067000.0,2020,LINC,0.1287718919918054,,8200.0,none,0,0
1286681,491296000.0,592794000.0,4117411000.0,,1567168000.0,1382092000.0,-3300405000.0,2020,DPZ,-0.0734379476908917,,5140.0,none,0,0
1287032,-78949000.0,,,,,,,2020,PSEC-PA,,,,none,0,0
1287098,-11816400.0,-8782100.0,26168900.0,,51780100.0,,33225400.0,2020,MXCT,,,8731.0,none,0,0
1287213,-86553000.0,53366000.0,,,579202000.0,705695000.0,200204000.0,2020,PLOW,-0.1982712078164079,,3531.0,none,0,0
1287750,484000000.0,-580000000.0,,,,,7176000000.0,2020,ARCC,,,,none,0,0
1287865,431450000.0,617636000.0,1249238000.0,,16829014000.0,14467331000.0,7338532000.0,2020,MPT,-0.0128694090153878,,6798.0,none,0,0
1288403,37790000.0,108509000.0,,,940582000.0,1003719000.0,-208286000.0,2020,WTI,-0.0704569705266115,,1311.0,none,0,0
1288469,-98593000.0,73593000.0,478596000.0,265798000.0,1022442000.0,705791000.0,391117000.0,2020,MXL,-0.2439617393817716,0.3015028528275367,3674.0,none,0,0
1288770,1860249.0,505415.0,,,9340942.0,6875325.0,9226864.0,2020,XTGRF,0.1970574481933581,,1000.0,none,0,0
1288847,-42130000.0,67302000.0,,180284000.0,1063742000.0,482380000.0,279164000.0,2020,FIVN,-0.2268584933040341,,7374.0,none,0,0
1288855,-782000.0,-1458000.0,,,235112000.0,126748000.0,17834000.0,2020,OPHC,0.0053334174898223,,6021.0,none,0,0
1289308,143374000.0,358375000.0,,,3475228000.0,3341431000.0,1527557000.0,2020,ENS,-0.0643439891471648,,3690.0,none,0,0
1289340,-6646459.0,-3511772.0,,7664246.0,55455825.0,43584754.0,34625000.0,2020,STXS,-0.0719216403056903,,3845.0,none,0,0
1289419,,384300000.0,1389500000.0,,2696000000.0,2370900000.0,,2020,MORN,,,6282.0,none,0,0
1289460,31255000.0,230438000.0,,,2325161000.0,1983565000.0,927505000.0,2020,TXRH,-0.100416674018749,,5812.0,none,0,0
1289490,481779000.0,771232000.0,1356212000.0,360615000.0,9395848000.0,8532377000.0,2547779000.0,2020,EXR,-0.0339240753192223,0.1166846003171214,6798.0,none,0,0
1289848,-23840000.0,136738000.0,871014000.0,624712000.0,1050975000.0,1104271000.0,551942000.0,2020,HURN,-0.1454153916928,0.2230448866265617,8742.0,none,0,0
1289877,-224425000.0,276475000.0,471047000.0,,3093211000.0,3885370000.0,795651000.0,2020,SFL,-0.1289195108831334,,4412.0,none,0,0
1289945,-44225000.0,26163000.0,,30947000.0,277291000.0,319872000.0,199632000.0,2020,SPOK,-0.2200505202080832,,4812.0,none,0,0
1290658,-2235111.0,-117138.0,36771.0,15044.0,453357.0,453418.0,-2541280.0,2020,ITOX,-4.671126863071161,0.0479182564432819,7372.0,none,0,0
1290677,38192000.0,43678000.0,,,496049000.0,457398000.0,,2020,TPB,-0.0119939308873235,,2100.0,tobacco,1,1
1290900,-37049000.0,34372000.0,,643623000.0,454373000.0,435826000.0,95370000.0,2020,CVGI,-0.1638750326965348,,3714.0,none,0,0
1291855,-7867000.0,-6514000.0,11770000.0,,40344000.0,40004000.0,4919000.0,2020,SPCB,-0.0338216178382161,,3674.0,none,0,0
1293818,-26210844.0,-23396532.0,,,49751045.0,10421824.0,21191255.0,2020,CFOR,-0.2700402539900884,,8071.0,none,0,0
1294133,-5829000.0,37013000.0,308487000.0,170307000.0,461852000.0,447339000.0,349623000.0,2020,INGN,-0.0957707689246857,0.3088932554505643,3842.0,none,0,0
1295401,80084000.0,120685000.0,,,6276841000.0,5656963000.0,581164000.0,2020,TBBK,-0.0071771726277863,,6021.0,none,0,0
1295514,-20553.0,0.0,,,0.0,,-275599.0,2020,MDWK,,,2080.0,alcohol,1,1
1295810,,-116705000.0,,,2985717000.0,3918974000.0,2048644000.0,2020,SHO-PI,,,7011.0,none,0,0
1295947,164682000.0,235607000.0,,395893000.0,3468769000.0,3464202000.0,1323221000.0,2020,PBH,-0.0204736906219671,,2834.0,none,0,0
1296445,85456000.0,265005000.0,,,3888987000.0,3250494000.0,1805985000.0,2020,ORA,-0.0552374500614368,,4911.0,none,0,0
1296484,,6040000.0,60222000.0,,293032000.0,444890000.0,120701000.0,2020,TOPS,,,4412.0,none,0,0
1296774,60978298.0,-16284023.0,95860.0,,7423955.0,26064977.0,-44094750.0,2020,NCTY,2.964219803455035,,6199.0,none,0,0
1297184,1403000.0,57266000.0,349846000.0,206506000.0,631236000.0,586971000.0,402306000.0,2020,AMPH,-0.0951716524325733,0.2442028652182135,2834.0,none,0,0
1297341,-12547000.0,1042000.0,,,330680000.0,328776000.0,51832000.0,2020,KFFB,-0.0413320923668394,,6035.0,none,0,0
1297937,2767469.0,3680401.0,9507264.0,962047.0,19836349.0,10650708.0,11953942.0,2020,PRKA,-0.0857156162764015,0.8023144564661805,7990.0,gaming,1,1
1297989,89476000.0,202973000.0,,,1247857000.0,1183088000.0,719172000.0,2020,EXLS,-0.0959328469226296,,7389.0,none,0,0
1297996,356398000.0,1706541000.0,3903609000.0,,36076291000.0,23068131000.0,17717697000.0,2020,DLR-PJ,-0.0585284954381436,,6798.0,none,0,0
1298675,,351033000.0,679177000.0,223634000.0,4778142000.0,4029545000.0,1832216000.0,2020,CUBE,,0.1130507290525357,6798.0,none,0,0
1298946,-394375000.0,-83686000.0,,,3146773000.0,3425766000.0,1711109000.0,2020,DRH,-0.0906918335928373,,6798.0,none,0,0
1299130,29403000.0,19503000.0,,46327000.0,413980000.0,147985000.0,335491000.0,2020,PACB,0.0668986721627191,,3826.0,none,0,0
1299709,183438000.0,284118000.0,,,14393267000.0,13851900000.0,1287482000.0,2020,AX,-0.0072683169817858,,6035.0,none,0,0
1299969,2082000.0,3579000.0,,18445000.0,28579000.0,19933000.0,11215000.0,2020,CHCI,-0.0751015903275974,,6500.0,none,0,0
1300514,-1685000000.0,-1312000000.0,2940000000.0,,20807000000.0,23199000000.0,2973000000.0,2020,LVS,-0.0160782792361739,,7011.0,none,0,0
1301787,80882000.0,55019000.0,,,1048130000.0,971425000.0,59092000.0,2020,BXC,0.0266237743521115,,5031.0,none,0,0
1302215,312771000.0,579837000.0,,,2119799000.0,1538630000.0,,2020,HLI,-0.1735738936586443,,6282.0,none,0,0
1304161,2050922.0,1514412.0,21564360.0,14897638.0,30199020.0,26160245.0,21292511.0,2020,PBSV,0.0205085999767968,0.2548417264440757,8742.0,none,0,0
1304409,-410068.0,-197436.0,,,158986.0,185407.0,-85696.0,2020,AHNRF,-1.1468391161067273,,1040.0,none,0,0
1304492,-54434000.0,-9959000.0,921000.0,1606000.0,241115000.0,275829000.0,219167000.0,2020,ATEX,-0.1612412037893042,-0.0024834227002961,4813.0,none,0,0
1306830,1985000000.0,1343000000.0,,,10909000000.0,9476000000.0,3526000000.0,2020,CE,0.0677501055297594,,2820.0,none,0,0
1307579,-9808360.0,-2598865.0,,,42210137.0,38589723.0,24818315.0,2020,LIQT,-0.186824222604552,,3590.0,none,0,0
1307748,-10174000.0,94155000.0,197833000.0,,2407339000.0,2507188000.0,1738863000.0,2020,IVT,-0.0416119573003699,,6798.0,none,0,0
1307954,1034000000.0,253000000.0,5421000000.0,4444000000.0,8713000000.0,8320000000.0,3519000000.0,2020,HUN,0.0938701923076923,0.1174278846153846,2800.0,none,0,0
1308027,-7608217.0,-2262940.0,,10005075.0,22660597.0,22401796.0,-7359752.0,2020,VYST,-0.2386093061467036,,3060.0,none,0,0
1308106,,613505000.0,,,4854004000.0,5409686000.0,,2020,SEAL-PB,,,4400.0,none,0,0
1308208,48132000.0,99336000.0,,,1063049000.0,995435000.0,239573000.0,2020,ULH,-0.0514388182051063,,4213.0,none,0,0
1308547,231363000.0,343849000.0,1161792000.0,146498000.0,3096854000.0,2893284000.0,2565162000.0,2020,DLB,-0.0388783126716907,0.350914047843212,6794.0,none,0,0
1309082,,,,,16815251.0,5101015.0,-102225562.0,2020,CEIN,,,1311.0,none,0,0
1309108,-283950000.0,736804000.0,1559869000.0,673175000.0,8183361000.0,8298418000.0,1904895000.0,2020,WEX,-0.1230058548508884,0.1068509684616995,7389.0,none,0,0
1309251,-627870.0,37755.0,1194427.0,176393.0,975618.0,1153083.0,-1035605.0,2020,MALG,-0.577256797645963,0.8828800702117714,2080.0,alcohol,1,1
1309402,-108775000.0,98895000.0,1923719000.0,,1578917000.0,1698218000.0,646852000.0,2020,GPRE,-0.1222870090883502,,2860.0,none,0,0
1310488,-158408555.0,-80196.0,,,39865.0,58895.0,-359908.0,2020,BFNH,-2688.315799303846,,3826.0,none,0,0
1310630,-469476.0,343657.0,,596530.0,1532141.0,1865559.0,834838.0,2020,CFOO,-0.4358656038216963,,2833.0,none,0,0
1311370,402461000.0,575931000.0,2646769000.0,,5971861000.0,5639581000.0,911772000.0,2020,LAZ,-0.0307593773367205,,6282.0,none,0,0
1311673,-110120.0,-57285.0,,,0.0,0.0,-1068695.0,2020,YTFD,,,6770.0,none,0,0
1314052,-26280470.0,-21287046.0,,,54334246.0,31424067.0,46300777.0,2020,AVXL,-0.1589044473460421,,2836.0,none,0,0
1314102,-45394000.0,-14435000.0,,,91717000.0,72971000.0,18541000.0,2020,EYPT,-0.4242644338161735,,3826.0,none,0,0
1314196,-1776727.0,-326661.0,9766621.0,,14377502.0,11868929.0,5483467.0,2020,OLB,-0.1221732811781079,,7389.0,none,0,0
1314727,-20115000.0,161986000.0,,,1066860000.0,873929000.0,510209000.0,2020,SONO,-0.2083704740316433,,3651.0,none,0,0
1315098,-253254000.0,524340000.0,923885000.0,239898000.0,1847800000.0,,-252388000.0,2020,RBLX,,,7372.0,none,0,0
1315257,122000000.0,127100000.0,,,1598600000.0,1564600000.0,341700000.0,2020,KOP,-0.0032596190719672,,2400.0,none,0,0
1315399,28428000.0,36517000.0,,,2078322000.0,1681160000.0,200925000.0,2020,PKBK,-0.0048115586856694,,6022.0,none,0,0
1316835,313537000.0,260067000.0,,,4173671000.0,3249490000.0,1152783000.0,2020,BLDR,0.0164548898442524,,5211.0,none,0,0
1317945,19910000.0,19310000.0,,,71571000.0,60984000.0,46117000.0,2020,OFLX,0.0098386462022825,,3430.0,none,0,0
1318008,76227000.0,138412000.0,,,998364000.0,914258000.0,552596000.0,2020,ZUMZ,-0.0680169055124483,,5600.0,none,0,0
1318220,204677000.0,1408521000.0,5445990000.0,,13992364000.0,13737695000.0,6859273000.0,2020,WCN,-0.0876307124302876,,4953.0,none,0,0
1318268,-910163.0,-489325.0,,,510616.0,6544.0,-157900.0,2020,MDEX,-64.30898533007336,,5900.0,none,0,0
1318482,103971.0,256978.0,,3801985.0,10969129.0,9786640.0,8670195.0,2020,KDOZF,-0.01563427284543,,7311.0,none,0,0
1318484,,110858000.0,783294000.0,,494593000.0,459145000.0,163634000.0,2020,CTRN,,,5600.0,none,0,0
1318605,721000000.0,5943000000.0,31536000000.0,24906000000.0,52148000000.0,34309000000.0,22225000000.0,2020,TSLA,-0.1522049607974584,0.1932437552828703,3711.0,none,0,0
1318885,-134197000.0,17234000.0,169733000.0,13525000.0,872410000.0,1071280000.0,428570000.0,2020,DSX-WT,-0.1413552012545739,0.1458143529236054,4412.0,none,0,0
1319161,-475000000.0,463000000.0,4463000000.0,,6943000000.0,6314000000.0,16000000.0,2020,WMG,-0.1485587583148558,,7900.0,none,0,0
1319947,-488719000.0,-153793000.0,2234719000.0,,1976595000.0,2465070000.0,-3286000.0,2020,DBI,-0.1358687582908396,,5661.0,none,0,0
1320350,-19774000.0,-13791000.0,26382000.0,12307000.0,79120000.0,34536000.0,67210000.0,2020,LNSR,-0.173239518183924,0.4075457493629835,3841.0,none,0,0
1320461,-267605000.0,-15934000.0,0.0,,2611944000.0,2635582000.0,607110000.0,2020,CPS,-0.0954897248501469,,3714.0,none,0,0
1320760,79000.0,9997000.0,,38259000.0,23808000.0,17567000.0,3183000.0,2020,TSSI,-0.5645813172425571,,8742.0,none,0,0
1320854,-84443000.0,-58905000.0,108447000.0,121949000.0,182742000.0,245202000.0,30497000.0,2020,RAIL,-0.104150863369793,-0.0550648037128571,3743.0,none,0,0
1321655,-1166391000.0,-296608000.0,,352547000.0,2690504000.0,1594025000.0,1522550000.0,2020,PLTR,-0.5456520443531312,,7372.0,none,0,0
1321732,-15702000.0,-33242000.0,560412000.0,222237000.0,822983000.0,665901000.0,641498000.0,2020,PEN,0.0263402517791683,0.5078457608563435,3841.0,none,0,0
1321741,42454000.0,-29732000.0,,,,,,2020,GAING,,,,none,0,0
1321834,-9487824.0,-4663546.0,,,676697.0,10884935.0,-5257032.0,2020,QCLS,-0.4432068726179807,,2835.0,none,0,0
1321851,-12519000.0,-824000.0,7711000.0,7195000.0,,,,2020,SEED,,,100.0,none,0,0
1323468,102210000.0,312526000.0,8321599000.0,,2540500000.0,2808427000.0,,2020,GLP,-0.0748874725958695,,5171.0,none,0,0
1323885,-48155000.0,-19869000.0,,57222000.0,714539000.0,557880000.0,412394000.0,2020,ATRC,-0.050702660070266,,3841.0,none,0,0
1324404,,1231000000.0,4124000000.0,3323000000.0,12023000000.0,12172000000.0,2922000000.0,2020,CF,,0.0658067696352284,2870.0,none,0,0
1324424,-2612000000.0,-3834000000.0,,,18690000000.0,21416000000.0,1510000000.0,2020,EXPE,0.0570601419499439,,4700.0,none,0,0
1324759,-17642.0,,,,,,-6900.0,2020,HGYN,,,2821.0,none,0,0
1324948,89633000.0,152453000.0,608984000.0,,1408982000.0,1272517000.0,1204807000.0,2020,RBC,-0.0493667275171962,,3562.0,none,0,0
1325618,1369001.0,5817496.0,31717372.0,8142962.0,71066620.0,66728864.0,61384612.0,2020,IRMD,-0.0666652290079447,0.3532865477823809,3841.0,none,0,0
1325670,22979000.0,29663000.0,,,3088673000.0,2722170000.0,388847000.0,2020,FRST,-0.002455394042253,,6022.0,none,0,0
1325702,344965000.0,7470000.0,507059000.0,,571690000.0,595328000.0,345600000.0,2020,MX,0.5669059745216083,,3674.0,none,0,0
1325964,-6715564.0,-4873863.0,,,7366778.0,6824856.0,5775446.0,2020,LWLG,-0.269851993946832,,3080.0,none,0,0
1326110,-221851000.0,-171724000.0,605000.0,,221381000.0,269786000.0,-119808000.0,2020,IBRX,-0.1858028214955557,,2836.0,none,0,0
1326160,1377000000.0,8856000000.0,,,162388000000.0,158838000000.0,47964000000.0,2020,DUKU,-0.0470857099686473,,4931.0,none,0,0
1326190,-49044477.0,-34305815.0,,,245115213.0,54058020.0,225876000.0,2020,ALT,-0.2726452430185197,,2834.0,none,0,0
1326200,-225573000.0,36896000.0,355560000.0,,1232809000.0,1528892000.0,744994000.0,2020,GNK,-0.1716726884567386,,4412.0,none,0,0
1326205,-8811000.0,-10800000.0,898000.0,785000.0,24163000.0,31102000.0,21472000.0,2020,IGC,0.0639508713266027,0.0036332068677255,2834.0,none,0,0
1326380,-215300000.0,123700000.0,5089800000.0,3830300000.0,2472600000.0,2819700000.0,436700000.0,2020,GME-WT,-0.1202255559102032,0.4466787246870234,5734.0,none,0,0
1326706,-4326000.0,-3391000.0,,409000.0,8229000.0,2036000.0,2394000.0,2020,FEED,-0.4592337917485265,,3842.0,none,0,0
1326732,-69333000.0,-5004000.0,,,703244000.0,670250000.0,572444000.0,2020,XNCR,-0.0959776202909362,,2834.0,none,0,0
1326801,29146000000.0,38747000000.0,,16692000000.0,159316000000.0,133376000000.0,128290000000.0,2020,META,-0.0719844649712092,,7370.0,none,0,0
1327068,-1905181579.0,-2253812505.0,-1876885171.0,,3712147230.0,1213915570.0,,2020,USO,0.2871953656546311,,6221.0,none,0,0
1327567,-267000000.0,1035700000.0,,,9488400000.0,7184100000.0,1037300000.0,2020,PANW,-0.181330994835818,,3577.0,none,0,0
1327607,24534000.0,-93319000.0,92600000.0,,1973655000.0,1251682000.0,154962000.0,2020,MYFW,0.0941557040845837,,6022.0,none,0,0
1327688,-2441000.0,4367000.0,,,89097000.0,80611000.0,39551000.0,2020,OOMA,-0.084454975127464,,7374.0,none,0,0
1327811,-282431000.0,1268441000.0,,,8718411000.0,6816365000.0,3277834000.0,2020,WDAY,-0.2275218536566043,,7374.0,none,0,0
1327978,-14914000.0,41128000.0,186592000.0,,2111560000.0,1778265000.0,401649000.0,2020,ZARE,-0.0315149879236221,,6798.0,none,0,0
1328237,-128408463.0,-33534537.0,,,1342152630.0,1440171453.0,1341324637.0,2020,DBC,-0.0658768272363471,,6221.0,none,0,0
1328581,,294516000.0,,,1965718000.0,1693351000.0,850799000.0,2020,BCC,,,5030.0,none,0,0
1328598,-2571861.0,-2540809.0,,,327764221.0,287480505.0,,2020,FXE,-0.0001080142808292,,6221.0,none,0,0
1328792,320631.0,635850.0,15595558.0,,15625088.0,15339934.0,9694075.0,2020,TPCS,-0.0205489150083696,,3440.0,none,0,0
1328919,11984485.0,52113096.0,145003021.0,,944006307.0,954188931.0,564596415.0,2020,GASS,-0.0420552048931701,,4412.0,none,0,0
1329099,3444000000.0,3709000000.0,,,50990000000.0,43280000000.0,27999000000.0,2020,BAIDF,-0.00612292051756,,7370.0,none,0,0
1329394,79746000.0,117229000.0,,,742060000.0,697729000.0,557742000.0,2020,SIMO,-0.0537214305267517,,3674.0,none,0,0
1329606,-3435764.0,-1430395.0,,,4123671.0,4307223.0,-7238572.0,2020,CETY,-0.4655828128703808,,4924.0,none,0,0
1330568,4954538782.0,0.0,,,,,,2020,SLV,,,6221.0,none,0,0
1331421,,,,,,,-755564.0,2020,SDCO,,,3721.0,none,0,0
1331520,,291728000.0,,,16398804000.0,15032047000.0,2605758000.0,2020,HOMB,,,6022.0,none,0,0
1331875,1427000000.0,1578000000.0,10778000000.0,,50455000000.0,10677000000.0,8351000000.0,2020,FNF,-0.0141425494052636,,6361.0,none,0,0
1332174,-183615251.0,-257310690.0,3742855.0,,,,,2020,ISMCF,,,6221.0,none,0,0
1332349,82019000.0,205649000.0,,,6901758000.0,7194433000.0,800434000.0,2020,BKD,-0.0171841199994495,,8050.0,none,0,0
1332551,,31810000.0,50311000.0,,1654084000.0,2454326000.0,334382000.0,2020,ACR-PD,,,6798.0,none,0,0
1333172,-192961000.0,25211000.0,215925000.0,,1971325000.0,2142855000.0,-141558000.0,2020,NMPRY,-0.1018137018137018,,4412.0,none,0,0
1333274,-17235000.0,41565000.0,,,2129126000.0,2065720000.0,601027000.0,2020,MERC,-0.0284646515500648,,2611.0,none,0,0
1333493,45450000.0,-107860000.0,,4083000.0,1040022000.0,741634000.0,837558000.0,2020,EHTH,0.2067192172958629,,6411.0,none,0,0
1333822,-544000.0,-1000000.0,6068000.0,4478000.0,13934000.0,12743000.0,1808000.0,2020,LEDS,0.035784352193361,0.1247743859373773,3674.0,none,0,0
1333986,-648000000.0,-61000000.0,12415000000.0,,275397000000.0,249818000000.0,15576000000.0,2020,EQH-PC,-0.002349710589309,,6411.0,none,0,0
1334036,312861000.0,266902000.0,,,1118723000.0,738802000.0,290633000.0,2020,CROX,0.0622074655997141,,3021.0,none,0,0
1334325,3343585.0,4434406.0,20043810.0,7314362.0,40355522.0,36483470.0,36625172.0,2020,CODA,-0.0298990474316176,0.3489100132196855,3812.0,defense,0,1
1334933,-14610000.0,-12870000.0,0.0,0.0,100142619.0,96514311.0,75646843.0,2020,UEC,-0.018028414459696,0.0,1090.0,none,0,0
1334978,-582739000.0,-137808000.0,1854608000.0,,5755273000.0,6393288000.0,,2020,CCO,-0.0695934548858114,,7310.0,none,0,0
1335105,-3264882.0,-2131414.0,,,5228475.0,2672033.0,5011951.0,2020,NMAD,-0.4241968568501961,,2834.0,none,0,0
1335258,-1724535000.0,-1083388000.0,1861178000.0,,10589303000.0,10975615000.0,-471772000.0,2020,LYV,-0.0584155876458859,,7900.0,none,0,0
1336917,-549177000.0,212864000.0,4474667000.0,,5030628000.0,4843531000.0,1668640000.0,2020,UA,-0.1573317069716287,,2300.0,none,0,0
1336920,628000000.0,1334000000.0,12297000000.0,10560000000.0,12511000000.0,9367000000.0,3862000000.0,2020,LDOS,-0.0753709832390306,0.1854382406320059,7373.0,none,0,0
1337013,17332000.0,20280000.0,97388000.0,,96991000.0,79224000.0,40752000.0,2020,INFU,-0.0372109461779258,,3841.0,none,0,0
1337068,,814000.0,,,741784000.0,640935000.0,,2020,MGYR,,,6035.0,none,0,0
1337117,16123000.0,60068000.0,245627000.0,129086000.0,312472000.0,339235000.0,127192000.0,2020,ITRN,-0.1295414683036833,0.3435406134390614,5065.0,none,0,0
1337298,46564000.0,96403000.0,,,441304000.0,586505000.0,371883000.0,2020,FF,-0.0849762576619125,,2860.0,none,0,0
1338929,-1135868.0,-12102.0,3994.0,26858.0,361918.0,491115.0,-2778080.0,2020,AHRO,-2.2881931930403265,-0.0465552874581309,5130.0,none,0,0
1338940,10225000.0,22159000.0,328063000.0,,358681000.0,283777000.0,184122000.0,2020,PERI,-0.0420541481515415,,7371.0,none,0,0
1339005,-6914992.0,-4933015.0,,,7606318.0,,-51815728.0,2020,FEMY,,,3841.0,none,0,0
1339688,,,,,7662000.0,,7389000.0,2020,LCGMF,,,1000.0,none,0,0
1339970,-16224000.0,-15301000.0,,,38726000.0,36188000.0,31650000.0,2020,ATYR,-0.0255056924947496,,2836.0,none,0,0
1340476,-11298000.0,12485000.0,171507000.0,,183144000.0,175563000.0,116531000.0,2020,DRTTF,-0.1354670403217078,,7372.0,none,0,0
1341170,4041431.0,2409377.0,53303117.0,,110583008.0,126861692.0,27335367.0,2020,ESEA,0.0128648292031293,,4412.0,none,0,0
1341235,-37553729.0,-37493455.0,,,83352503.0,75518281.0,59508558.0,2020,ALDX,-0.0007981378707494,,2834.0,none,0,0
1341317,27194000.0,23019000.0,,,2927345000.0,2268830000.0,265405000.0,2020,BWBBP,0.001840155498649,,6022.0,none,0,0
1341439,13746000000.0,15887000000.0,40479000000.0,,110014000000.0,98443000000.0,7917000000.0,2020,ORCL-PD,-0.0217486261085094,,7372.0,none,0,0
1341766,8524000.0,3395000.0,130726000.0,69752000.0,131289773.0,90382236.0,104326000.0,2020,CELH,0.056747876872619,0.6746237169879267,2086.0,none,0,0
1342423,-16435000.0,-11317000.0,164559000.0,,391812000.0,408648000.0,,2020,LMNR,-0.0125242262289305,,100.0,none,0,0
1342958,-2625881.0,-13274715.0,,6452274.0,20797527.0,8916875.0,14356505.0,2020,KUST,1.1942338543491977,,3663.0,none,0,0
1343009,-7467464.0,-2774955.0,7157.0,,1698531.0,6461740.0,1255844.0,2020,CNBX,-0.7261989804603713,,2834.0,none,0,0
1343465,-1075428.0,-1514034.0,,,9094127.0,9341557.0,-4626604.0,2020,SNPW,0.0469521301427588,,7310.0,none,0,0
1345016,-19424000.0,176701000.0,,57186000.0,1154947000.0,1070700000.0,854534000.0,2020,YELP,-0.1831745586999159,,7200.0,none,0,0
1345126,22780000.0,148625000.0,1560757000.0,,2598518000.0,1891892000.0,1100024000.0,2020,CODI-PA,-0.066518067627539,,2510.0,none,0,0
1346022,34132.0,-127109.0,,,321564.0,26656.0,-154903.0,2020,ENRT,6.048957082833133,,1000.0,none,0,0
1346610,4404000.0,-43552000.0,50289000.0,37295000.0,69762000.0,20552000.0,60236000.0,2020,SOS,2.333398209420008,0.63224990268587,6200.0,none,0,0
1346830,8410000.0,-5487000.0,,,271157000.0,232959000.0,249001000.0,2020,TVRD,0.0596542739280302,,2834.0,none,0,0
1346917,-301085.0,-28909.0,,,16449.0,183352.0,-831146.0,2020,GNTOF,-1.484445220123042,,1000.0,none,0,0
1347178,23337000.0,51775000.0,248168000.0,,533456000.0,483748000.0,453266000.0,2020,VNDA,-0.0587868063537213,,2834.0,none,0,0
1347242,,,,,,,463317.0,2020,LIPO,,,2834.0,none,0,0
1347858,-19711000.0,-15621000.0,,,51694000.0,68951000.0,44110000.0,2020,XXII,-0.0593174863308726,,2111.0,tobacco,1,1
1348362,-4084613.0,-2618785.0,314793.0,,2174320.0,2746073.0,1821024.0,2020,LEXX,-0.5337906166369212,,2834.0,none,0,0
1349436,-277353000.0,36162000.0,,,260832000.0,607689000.0,128066000.0,2020,SD,-0.5159135676308112,,1311.0,none,0,0
1349706,-46278.0,-11729.0,29.0,,49255.0,,-24726000.0,2020,TOGIW,,,3690.0,none,0,0
1350102,1617444.0,-2884919.0,,,7371537.0,5633506.0,-20192203.0,2020,ASTI,0.7992115389599301,,3674.0,none,0,0
